src	tgt
▁your ▁person a : ▁I ▁like ▁to ▁travel . [SEP] ▁your ▁person a : ▁I ' ve ▁trave led ▁to ▁both ▁i re land ▁and ▁a ust ral ia . [SEP] ▁your ▁person a : ▁My ▁father ▁was ▁born ▁in ▁a ust ral ia . [SEP] ▁your ▁person a : ▁My ▁father ▁was ▁an ▁author . [SEP] ▁Hello , ▁how ▁are ▁you ▁today ? [SEP] ▁I ▁am ▁well , ▁how ▁are ▁you ? [SEP] ▁I ' m ▁very ▁good . ▁Did ▁you ▁watch ▁the ▁football ▁games ▁today ? [SEP] ▁No ▁but ▁my ▁s ons ▁are ▁watching ▁a ▁game ▁right ▁now [SEP] ▁What ▁do ▁you ▁do ▁for ▁a ▁living ? ▁I ▁proof read ▁for ▁hall mark . [SEP] ▁Cool ... ▁I ▁followed ▁my ▁father ▁and ▁became ▁an ▁author [SEP] ▁B ooks ▁are ▁my ▁greatest ▁ple asure , ▁I ▁have ▁a ▁nice ▁little ▁library ▁I ' m ▁building . [SEP] ▁Awesome ... ▁Nothing ▁like ▁fill ing ▁your ▁mind ▁with ▁lit erat ure [SEP] ▁I ▁agree . ▁Have ▁you ▁seen ▁good f ell as ? [SEP] ▁Not ▁much ▁of ▁a ▁tv ▁guy ▁since ▁I ▁am ▁always ▁trave ling [SEP] ▁I ▁catch ▁the ▁football ▁and ▁hockey ▁games .	▁Have ▁you ▁ever ▁trave led ▁before ?
▁your ▁person a : ▁I ▁like ▁to ▁travel . [SEP] ▁your ▁person a : ▁I ' ve ▁trave led ▁to ▁both ▁i re land ▁and ▁a ust ral ia . [SEP] ▁your ▁person a : ▁My ▁father ▁was ▁born ▁in ▁a ust ral ia . [SEP] ▁your ▁person a : ▁My ▁father ▁was ▁an ▁author . [SEP] ▁Hello , ▁how ▁are ▁you ▁today ? [SEP] ▁I ▁am ▁well , ▁how ▁are ▁you ? [SEP] ▁I ' m ▁very ▁good . ▁Did ▁you ▁watch ▁the ▁football ▁games ▁today ? [SEP] ▁No ▁but ▁my ▁s ons ▁are ▁watching ▁a ▁game ▁right ▁now [SEP] ▁What ▁do ▁you ▁do ▁for ▁a ▁living ? ▁I ▁proof read ▁for ▁hall mark . [SEP] ▁Cool ... ▁I ▁followed ▁my ▁father ▁and ▁became ▁an ▁author [SEP] ▁B ooks ▁are ▁my ▁greatest ▁ple asure , ▁I ▁have ▁a ▁nice ▁little ▁library ▁I ' m ▁building . [SEP] ▁Awesome ... ▁Nothing ▁like ▁fill ing ▁your ▁mind ▁with ▁lit erat ure [SEP] ▁I ▁agree . ▁Have ▁you ▁seen ▁good f ell as ? [SEP] ▁Not ▁much ▁of ▁a ▁tv ▁guy ▁since ▁I ▁am ▁always ▁trave ling [SEP] ▁I ▁catch ▁the ▁football ▁and ▁hockey ▁games . [SEP] ▁Have ▁you ▁ever ▁trave led ▁before ? [SEP] ▁I ▁do . ▁I ▁travel ▁ext ensive ly ▁to ▁e urope ▁and ▁south ▁am er ica .	▁I re land ▁and ▁a ust ral ia ▁are ▁my ▁go ▁to ▁places
▁your ▁person a : ▁I ▁like ▁to ▁travel . [SEP] ▁your ▁person a : ▁I ' ve ▁trave led ▁to ▁both ▁i re land ▁and ▁a ust ral ia . [SEP] ▁your ▁person a : ▁My ▁father ▁was ▁born ▁in ▁a ust ral ia . [SEP] ▁your ▁person a : ▁My ▁father ▁was ▁an ▁author . [SEP] ▁Hello , ▁how ▁are ▁you ▁today ? [SEP] ▁I ▁am ▁well , ▁how ▁are ▁you ? [SEP] ▁I ' m ▁very ▁good . ▁Did ▁you ▁watch ▁the ▁football ▁games ▁today ? [SEP] ▁No ▁but ▁my ▁s ons ▁are ▁watching ▁a ▁game ▁right ▁now [SEP] ▁What ▁do ▁you ▁do ▁for ▁a ▁living ? ▁I ▁proof read ▁for ▁hall mark . [SEP] ▁Cool ... ▁I ▁followed ▁my ▁father ▁and ▁became ▁an ▁author [SEP] ▁B ooks ▁are ▁my ▁greatest ▁ple asure , ▁I ▁have ▁a ▁nice ▁little ▁library ▁I ' m ▁building . [SEP] ▁Awesome ... ▁Nothing ▁like ▁fill ing ▁your ▁mind ▁with ▁lit erat ure [SEP] ▁I ▁agree . ▁Have ▁you ▁seen ▁good f ell as ? [SEP] ▁Not ▁much ▁of ▁a ▁tv ▁guy ▁since ▁I ▁am ▁always ▁trave ling [SEP] ▁I ▁catch ▁the ▁football ▁and ▁hockey ▁games . [SEP] ▁Have ▁you ▁ever ▁trave led ▁before ? [SEP] ▁I ▁do . ▁I ▁travel ▁ext ensive ly ▁to ▁e urope ▁and ▁south ▁am er ica . [SEP] ▁I re land ▁and ▁a ust ral ia ▁are ▁my ▁go ▁to ▁places [SEP] ▁I re land ▁is ▁very ▁nice , ▁j apan ▁is ▁my ▁next ▁stop .	▁Never ▁been ▁there . ▁I ▁heard ▁they ▁are ▁very ▁friendly ▁people
▁your ▁person a : ▁I ▁love ▁to ▁sing . [SEP] ▁your ▁person a : ▁I ▁am ▁a ▁night ▁ow l . [SEP] ▁your ▁person a : ▁I ' m ▁a ▁d anc er . [SEP] ▁your ▁person a : ▁I ▁can ▁play ▁the ▁p ian o . [SEP] ▁your ▁person a : ▁I ' m ▁a ▁veget arian . [SEP] ▁Hi ▁I ▁am ▁s ally , ▁I ▁live ▁with ▁my ▁sweet ▁dogs ▁in ▁ta os , ▁new ▁me x ico .	▁Hi ! ▁I ' ve ▁just ▁been ▁sitting ▁here ▁playing ▁the ▁p ian o ▁and ▁sing ing ▁along
▁your ▁person a : ▁I ▁love ▁to ▁sing . [SEP] ▁your ▁person a : ▁I ▁am ▁a ▁night ▁ow l . [SEP] ▁your ▁person a : ▁I ' m ▁a ▁d anc er . [SEP] ▁your ▁person a : ▁I ▁can ▁play ▁the ▁p ian o . [SEP] ▁your ▁person a : ▁I ' m ▁a ▁veget arian . [SEP] ▁Hi ▁I ▁am ▁s ally , ▁I ▁live ▁with ▁my ▁sweet ▁dogs ▁in ▁ta os , ▁new ▁me x ico . [SEP] ▁Hi ! ▁I ' ve ▁just ▁been ▁sitting ▁here ▁playing ▁the ▁p ian o ▁and ▁sing ing ▁along [SEP] ▁I ' ve ▁wonderful ▁memories ▁of ▁my ▁mother ▁playing ▁and ▁sing ing ▁to ▁me .	▁W ww . ▁I ▁also ▁like ▁to ▁dance ▁but ▁I ▁cannot ▁do ▁that ▁while ▁I ' m ▁playing .. ▁Lol
▁your ▁person a : ▁I ▁love ▁to ▁sing . [SEP] ▁your ▁person a : ▁I ▁am ▁a ▁night ▁ow l . [SEP] ▁your ▁person a : ▁I ' m ▁a ▁d anc er . [SEP] ▁your ▁person a : ▁I ▁can ▁play ▁the ▁p ian o . [SEP] ▁your ▁person a : ▁I ' m ▁a ▁veget arian . [SEP] ▁Hi ▁I ▁am ▁s ally , ▁I ▁live ▁with ▁my ▁sweet ▁dogs ▁in ▁ta os , ▁new ▁me x ico . [SEP] ▁Hi ! ▁I ' ve ▁just ▁been ▁sitting ▁here ▁playing ▁the ▁p ian o ▁and ▁sing ing ▁along [SEP] ▁I ' ve ▁wonderful ▁memories ▁of ▁my ▁mother ▁playing ▁and ▁sing ing ▁to ▁me . [SEP] ▁W ww . ▁I ▁also ▁like ▁to ▁dance ▁but ▁I ▁cannot ▁do ▁that ▁while ▁I ' m ▁playing .. ▁Lol [SEP] ▁Maybe ▁you ▁will ▁have ▁to ▁record ▁your ▁playing ▁and ▁dance ▁to ▁it .	▁Great ▁idea ! ▁Love ▁staying ▁up ▁late ▁so ▁I ▁could ▁do ▁that ▁even ▁tonight
▁your ▁person a : ▁I ▁love ▁to ▁sing . [SEP] ▁your ▁person a : ▁I ▁am ▁a ▁night ▁ow l . [SEP] ▁your ▁person a : ▁I ' m ▁a ▁d anc er . [SEP] ▁your ▁person a : ▁I ▁can ▁play ▁the ▁p ian o . [SEP] ▁your ▁person a : ▁I ' m ▁a ▁veget arian . [SEP] ▁Hi ▁I ▁am ▁s ally , ▁I ▁live ▁with ▁my ▁sweet ▁dogs ▁in ▁ta os , ▁new ▁me x ico . [SEP] ▁Hi ! ▁I ' ve ▁just ▁been ▁sitting ▁here ▁playing ▁the ▁p ian o ▁and ▁sing ing ▁along [SEP] ▁I ' ve ▁wonderful ▁memories ▁of ▁my ▁mother ▁playing ▁and ▁sing ing ▁to ▁me . [SEP] ▁W ww . ▁I ▁also ▁like ▁to ▁dance ▁but ▁I ▁cannot ▁do ▁that ▁while ▁I ' m ▁playing .. ▁Lol [SEP] ▁Maybe ▁you ▁will ▁have ▁to ▁record ▁your ▁playing ▁and ▁dance ▁to ▁it . [SEP] ▁Great ▁idea ! ▁Love ▁staying ▁up ▁late ▁so ▁I ▁could ▁do ▁that ▁even ▁tonight [SEP] ▁Do ▁you ▁have ▁a ▁day ▁job ?	▁I ' m ▁a ▁n ur se ▁who ▁teach es ▁nut r ition ▁classes
▁your ▁person a : ▁I ▁love ▁to ▁sing . [SEP] ▁your ▁person a : ▁I ▁am ▁a ▁night ▁ow l . [SEP] ▁your ▁person a : ▁I ' m ▁a ▁d anc er . [SEP] ▁your ▁person a : ▁I ▁can ▁play ▁the ▁p ian o . [SEP] ▁your ▁person a : ▁I ' m ▁a ▁veget arian . [SEP] ▁Hi ▁I ▁am ▁s ally , ▁I ▁live ▁with ▁my ▁sweet ▁dogs ▁in ▁ta os , ▁new ▁me x ico . [SEP] ▁Hi ! ▁I ' ve ▁just ▁been ▁sitting ▁here ▁playing ▁the ▁p ian o ▁and ▁sing ing ▁along [SEP] ▁I ' ve ▁wonderful ▁memories ▁of ▁my ▁mother ▁playing ▁and ▁sing ing ▁to ▁me . [SEP] ▁W ww . ▁I ▁also ▁like ▁to ▁dance ▁but ▁I ▁cannot ▁do ▁that ▁while ▁I ' m ▁playing .. ▁Lol [SEP] ▁Maybe ▁you ▁will ▁have ▁to ▁record ▁your ▁playing ▁and ▁dance ▁to ▁it . [SEP] ▁Great ▁idea ! ▁Love ▁staying ▁up ▁late ▁so ▁I ▁could ▁do ▁that ▁even ▁tonight [SEP] ▁Do ▁you ▁have ▁a ▁day ▁job ? [SEP] ▁I ' m ▁a ▁n ur se ▁who ▁teach es ▁nut r ition ▁classes [SEP] ▁Interesting , ▁I ' m ▁a ▁struggling ▁artist ▁and ▁part ▁time ▁tutor	▁Since ▁being ▁a ▁veget arian ▁I ▁feel ▁its ▁important ▁to ▁instruct ▁people ▁how ▁to ▁eat
▁your ▁person a : ▁I ▁love ▁to ▁sing . [SEP] ▁your ▁person a : ▁I ▁am ▁a ▁night ▁ow l . [SEP] ▁your ▁person a : ▁I ' m ▁a ▁d anc er . [SEP] ▁your ▁person a : ▁I ▁can ▁play ▁the ▁p ian o . [SEP] ▁your ▁person a : ▁I ' m ▁a ▁veget arian . [SEP] ▁Hi ▁I ▁am ▁s ally , ▁I ▁live ▁with ▁my ▁sweet ▁dogs ▁in ▁ta os , ▁new ▁me x ico . [SEP] ▁Hi ! ▁I ' ve ▁just ▁been ▁sitting ▁here ▁playing ▁the ▁p ian o ▁and ▁sing ing ▁along [SEP] ▁I ' ve ▁wonderful ▁memories ▁of ▁my ▁mother ▁playing ▁and ▁sing ing ▁to ▁me . [SEP] ▁W ww . ▁I ▁also ▁like ▁to ▁dance ▁but ▁I ▁cannot ▁do ▁that ▁while ▁I ' m ▁playing .. ▁Lol [SEP] ▁Maybe ▁you ▁will ▁have ▁to ▁record ▁your ▁playing ▁and ▁dance ▁to ▁it . [SEP] ▁Great ▁idea ! ▁Love ▁staying ▁up ▁late ▁so ▁I ▁could ▁do ▁that ▁even ▁tonight [SEP] ▁Do ▁you ▁have ▁a ▁day ▁job ? [SEP] ▁I ' m ▁a ▁n ur se ▁who ▁teach es ▁nut r ition ▁classes [SEP] ▁Interesting , ▁I ' m ▁a ▁struggling ▁artist ▁and ▁part ▁time ▁tutor [SEP] ▁Since ▁being ▁a ▁veget arian ▁I ▁feel ▁its ▁important ▁to ▁instruct ▁people ▁how ▁to ▁eat [SEP] ▁Great ▁commit ment ▁to ▁your ▁belie fs . ▁I ▁admit ▁I ▁still ▁eat ▁meat ▁only ▁less .	▁That ' s ▁ok ▁everything ▁in ▁mod eration !
▁your ▁person a : ▁I ▁love ▁to ▁sing . [SEP] ▁your ▁person a : ▁I ▁am ▁a ▁night ▁ow l . [SEP] ▁your ▁person a : ▁I ' m ▁a ▁d anc er . [SEP] ▁your ▁person a : ▁I ▁can ▁play ▁the ▁p ian o . [SEP] ▁your ▁person a : ▁I ' m ▁a ▁veget arian . [SEP] ▁Hi ▁I ▁am ▁s ally , ▁I ▁live ▁with ▁my ▁sweet ▁dogs ▁in ▁ta os , ▁new ▁me x ico . [SEP] ▁Hi ! ▁I ' ve ▁just ▁been ▁sitting ▁here ▁playing ▁the ▁p ian o ▁and ▁sing ing ▁along [SEP] ▁I ' ve ▁wonderful ▁memories ▁of ▁my ▁mother ▁playing ▁and ▁sing ing ▁to ▁me . [SEP] ▁W ww . ▁I ▁also ▁like ▁to ▁dance ▁but ▁I ▁cannot ▁do ▁that ▁while ▁I ' m ▁playing .. ▁Lol [SEP] ▁Maybe ▁you ▁will ▁have ▁to ▁record ▁your ▁playing ▁and ▁dance ▁to ▁it . [SEP] ▁Great ▁idea ! ▁Love ▁staying ▁up ▁late ▁so ▁I ▁could ▁do ▁that ▁even ▁tonight [SEP] ▁Do ▁you ▁have ▁a ▁day ▁job ? [SEP] ▁I ' m ▁a ▁n ur se ▁who ▁teach es ▁nut r ition ▁classes [SEP] ▁Interesting , ▁I ' m ▁a ▁struggling ▁artist ▁and ▁part ▁time ▁tutor [SEP] ▁Since ▁being ▁a ▁veget arian ▁I ▁feel ▁its ▁important ▁to ▁instruct ▁people ▁how ▁to ▁eat [SEP] ▁Great ▁commit ment ▁to ▁your ▁belie fs . ▁I ▁admit ▁I ▁still ▁eat ▁meat ▁only ▁less . [SEP] ▁That ' s ▁ok ▁everything ▁in ▁mod eration ! [SEP] ▁Do ▁you ▁have ▁any ▁p ets ?	▁I ' ve ▁a ▁cat ▁named ▁rad ar
▁your ▁person a : ▁I ▁love ▁animals . [SEP] ▁your ▁person a : ▁My ▁father ▁worked ▁for ▁ge . [SEP] ▁your ▁person a : ▁I ▁enjoy ▁playing ▁t enn is . [SEP] ▁your ▁person a : ▁I ' m ▁an ▁as p iring ▁sing er . [SEP] ▁Hello . ▁How ▁are ▁you ?	▁I ▁am ▁great ▁and ▁you ?
▁your ▁person a : ▁I ▁love ▁animals . [SEP] ▁your ▁person a : ▁My ▁father ▁worked ▁for ▁ge . [SEP] ▁your ▁person a : ▁I ▁enjoy ▁playing ▁t enn is . [SEP] ▁your ▁person a : ▁I ' m ▁an ▁as p iring ▁sing er . [SEP] ▁Hello . ▁How ▁are ▁you ? [SEP] ▁I ▁am ▁great ▁and ▁you ? [SEP] ▁Do ing ▁good . ▁What ▁are ▁some ▁of ▁your ▁favorite ▁books ?	▁I ▁do ▁not ▁read ▁books ▁much ▁just ▁she et ▁music . ▁I ▁want ▁to ▁be ▁a ▁sing er
▁your ▁person a : ▁I ▁love ▁animals . [SEP] ▁your ▁person a : ▁My ▁father ▁worked ▁for ▁ge . [SEP] ▁your ▁person a : ▁I ▁enjoy ▁playing ▁t enn is . [SEP] ▁your ▁person a : ▁I ' m ▁an ▁as p iring ▁sing er . [SEP] ▁Hello . ▁How ▁are ▁you ? [SEP] ▁I ▁am ▁great ▁and ▁you ? [SEP] ▁Do ing ▁good . ▁What ▁are ▁some ▁of ▁your ▁favorite ▁books ? [SEP] ▁I ▁do ▁not ▁read ▁books ▁much ▁just ▁she et ▁music . ▁I ▁want ▁to ▁be ▁a ▁sing er [SEP] ▁I ▁enjoy ▁reading ▁but ▁also ▁g arden ▁in ▁my ▁spare ▁time .	▁When ▁I ▁am ▁not ▁sing ing ▁I ▁am ▁playing ▁t enn is .
▁your ▁person a : ▁I ▁love ▁animals . [SEP] ▁your ▁person a : ▁My ▁father ▁worked ▁for ▁ge . [SEP] ▁your ▁person a : ▁I ▁enjoy ▁playing ▁t enn is . [SEP] ▁your ▁person a : ▁I ' m ▁an ▁as p iring ▁sing er . [SEP] ▁Hello . ▁How ▁are ▁you ? [SEP] ▁I ▁am ▁great ▁and ▁you ? [SEP] ▁Do ing ▁good . ▁What ▁are ▁some ▁of ▁your ▁favorite ▁books ? [SEP] ▁I ▁do ▁not ▁read ▁books ▁much ▁just ▁she et ▁music . ▁I ▁want ▁to ▁be ▁a ▁sing er [SEP] ▁I ▁enjoy ▁reading ▁but ▁also ▁g arden ▁in ▁my ▁spare ▁time . [SEP] ▁When ▁I ▁am ▁not ▁sing ing ▁I ▁am ▁playing ▁t enn is . [SEP] ▁I ▁spend ▁a ▁lot ▁of ▁time ▁in ▁my ▁g arden .	▁Do ▁you ▁see ▁a ▁lot ▁of ▁animals ▁around ▁your ▁g arden ? ▁I ▁love ▁seeing ▁animals
▁your ▁person a : ▁I ▁love ▁animals . [SEP] ▁your ▁person a : ▁My ▁father ▁worked ▁for ▁ge . [SEP] ▁your ▁person a : ▁I ▁enjoy ▁playing ▁t enn is . [SEP] ▁your ▁person a : ▁I ' m ▁an ▁as p iring ▁sing er . [SEP] ▁Hello . ▁How ▁are ▁you ? [SEP] ▁I ▁am ▁great ▁and ▁you ? [SEP] ▁Do ing ▁good . ▁What ▁are ▁some ▁of ▁your ▁favorite ▁books ? [SEP] ▁I ▁do ▁not ▁read ▁books ▁much ▁just ▁she et ▁music . ▁I ▁want ▁to ▁be ▁a ▁sing er [SEP] ▁I ▁enjoy ▁reading ▁but ▁also ▁g arden ▁in ▁my ▁spare ▁time . [SEP] ▁When ▁I ▁am ▁not ▁sing ing ▁I ▁am ▁playing ▁t enn is . [SEP] ▁I ▁spend ▁a ▁lot ▁of ▁time ▁in ▁my ▁g arden . [SEP] ▁Do ▁you ▁see ▁a ▁lot ▁of ▁animals ▁around ▁your ▁g arden ? ▁I ▁love ▁seeing ▁animals [SEP] ▁Yes . ▁Lots ▁of ▁r ab bits .	▁Do ▁you ▁work ?
▁your ▁person a : ▁I ▁love ▁animals . [SEP] ▁your ▁person a : ▁My ▁father ▁worked ▁for ▁ge . [SEP] ▁your ▁person a : ▁I ▁enjoy ▁playing ▁t enn is . [SEP] ▁your ▁person a : ▁I ' m ▁an ▁as p iring ▁sing er . [SEP] ▁Hello . ▁How ▁are ▁you ? [SEP] ▁I ▁am ▁great ▁and ▁you ? [SEP] ▁Do ing ▁good . ▁What ▁are ▁some ▁of ▁your ▁favorite ▁books ? [SEP] ▁I ▁do ▁not ▁read ▁books ▁much ▁just ▁she et ▁music . ▁I ▁want ▁to ▁be ▁a ▁sing er [SEP] ▁I ▁enjoy ▁reading ▁but ▁also ▁g arden ▁in ▁my ▁spare ▁time . [SEP] ▁When ▁I ▁am ▁not ▁sing ing ▁I ▁am ▁playing ▁t enn is . [SEP] ▁I ▁spend ▁a ▁lot ▁of ▁time ▁in ▁my ▁g arden . [SEP] ▁Do ▁you ▁see ▁a ▁lot ▁of ▁animals ▁around ▁your ▁g arden ? ▁I ▁love ▁seeing ▁animals [SEP] ▁Yes . ▁Lots ▁of ▁r ab bits . [SEP] ▁Do ▁you ▁work ? [SEP] ▁I ▁give ▁away ▁lots ▁of ▁my ▁veget ables ▁to ▁ve ter ans . ▁I ' m ▁a ▁ve ter an .	▁My ▁family ▁works ▁for ▁ge . ▁My ▁father ▁included ▁though ▁recently ▁ret ired .
▁your ▁person a : ▁I ▁love ▁animals . [SEP] ▁your ▁person a : ▁My ▁father ▁worked ▁for ▁ge . [SEP] ▁your ▁person a : ▁I ▁enjoy ▁playing ▁t enn is . [SEP] ▁your ▁person a : ▁I ' m ▁an ▁as p iring ▁sing er . [SEP] ▁Hello . ▁How ▁are ▁you ? [SEP] ▁I ▁am ▁great ▁and ▁you ? [SEP] ▁Do ing ▁good . ▁What ▁are ▁some ▁of ▁your ▁favorite ▁books ? [SEP] ▁I ▁do ▁not ▁read ▁books ▁much ▁just ▁she et ▁music . ▁I ▁want ▁to ▁be ▁a ▁sing er [SEP] ▁I ▁enjoy ▁reading ▁but ▁also ▁g arden ▁in ▁my ▁spare ▁time . [SEP] ▁When ▁I ▁am ▁not ▁sing ing ▁I ▁am ▁playing ▁t enn is . [SEP] ▁I ▁spend ▁a ▁lot ▁of ▁time ▁in ▁my ▁g arden . [SEP] ▁Do ▁you ▁see ▁a ▁lot ▁of ▁animals ▁around ▁your ▁g arden ? ▁I ▁love ▁seeing ▁animals [SEP] ▁Yes . ▁Lots ▁of ▁r ab bits . [SEP] ▁Do ▁you ▁work ? [SEP] ▁I ▁give ▁away ▁lots ▁of ▁my ▁veget ables ▁to ▁ve ter ans . ▁I ' m ▁a ▁ve ter an . [SEP] ▁My ▁family ▁works ▁for ▁ge . ▁My ▁father ▁included ▁though ▁recently ▁ret ired . [SEP] ▁Very ▁cool . ▁Thanks ▁for ▁the ▁chat . ▁Have ▁a ▁great ▁day .	▁You ▁too
▁your ▁person a : ▁I ▁watch ▁basketball . [SEP] ▁your ▁person a : ▁I ▁go ▁to ▁a ▁local ▁college . [SEP] ▁your ▁person a : ▁I ▁work ▁at ▁a ▁smooth ie ▁shop . [SEP] ▁your ▁person a : ▁I ▁listen ▁to ▁classic ▁rock . [SEP] ▁Hey ▁how ▁are ▁you ▁today ?	▁Great ! ▁Just ▁go ▁off ▁work ▁at ▁the ▁smooth ie ▁shop . ▁You ?
▁your ▁person a : ▁I ▁watch ▁basketball . [SEP] ▁your ▁person a : ▁I ▁go ▁to ▁a ▁local ▁college . [SEP] ▁your ▁person a : ▁I ▁work ▁at ▁a ▁smooth ie ▁shop . [SEP] ▁your ▁person a : ▁I ▁listen ▁to ▁classic ▁rock . [SEP] ▁Hey ▁how ▁are ▁you ▁today ? [SEP] ▁Great ! ▁Just ▁go ▁off ▁work ▁at ▁the ▁smooth ie ▁shop . ▁You ? [SEP] ▁I ▁have ▁been ▁eating ▁t ac os ▁and ▁getting ▁ready ▁to ▁move ▁to ▁school .	▁Are ▁you ▁going ▁to ▁college ? ▁I ▁go ▁to ▁a ▁local ▁one .
▁your ▁person a : ▁I ▁watch ▁basketball . [SEP] ▁your ▁person a : ▁I ▁go ▁to ▁a ▁local ▁college . [SEP] ▁your ▁person a : ▁I ▁work ▁at ▁a ▁smooth ie ▁shop . [SEP] ▁your ▁person a : ▁I ▁listen ▁to ▁classic ▁rock . [SEP] ▁Hey ▁how ▁are ▁you ▁today ? [SEP] ▁Great ! ▁Just ▁go ▁off ▁work ▁at ▁the ▁smooth ie ▁shop . ▁You ? [SEP] ▁I ▁have ▁been ▁eating ▁t ac os ▁and ▁getting ▁ready ▁to ▁move ▁to ▁school . [SEP] ▁Are ▁you ▁going ▁to ▁college ? ▁I ▁go ▁to ▁a ▁local ▁one . [SEP] ▁Yes , ▁I ▁am ▁going ▁to ▁university ▁of ▁m ich igan . ▁What ▁year ▁are ▁you ?	▁First ▁y r ! ▁Do ▁you ▁have ▁any ▁hob bies ?
▁your ▁person a : ▁I ▁watch ▁basketball . [SEP] ▁your ▁person a : ▁I ▁go ▁to ▁a ▁local ▁college . [SEP] ▁your ▁person a : ▁I ▁work ▁at ▁a ▁smooth ie ▁shop . [SEP] ▁your ▁person a : ▁I ▁listen ▁to ▁classic ▁rock . [SEP] ▁Hey ▁how ▁are ▁you ▁today ? [SEP] ▁Great ! ▁Just ▁go ▁off ▁work ▁at ▁the ▁smooth ie ▁shop . ▁You ? [SEP] ▁I ▁have ▁been ▁eating ▁t ac os ▁and ▁getting ▁ready ▁to ▁move ▁to ▁school . [SEP] ▁Are ▁you ▁going ▁to ▁college ? ▁I ▁go ▁to ▁a ▁local ▁one . [SEP] ▁Yes , ▁I ▁am ▁going ▁to ▁university ▁of ▁m ich igan . ▁What ▁year ▁are ▁you ? [SEP] ▁First ▁y r ! ▁Do ▁you ▁have ▁any ▁hob bies ? [SEP] ▁I ▁love ▁doing ▁anything ▁out do ors . ▁Especially ▁in ▁summer . ▁You ?	▁I ▁love ▁watching ▁college ▁basketball ▁and ▁ro cking ▁out ▁to ▁classic ▁rock .
▁your ▁person a : ▁I ▁watch ▁basketball . [SEP] ▁your ▁person a : ▁I ▁go ▁to ▁a ▁local ▁college . [SEP] ▁your ▁person a : ▁I ▁work ▁at ▁a ▁smooth ie ▁shop . [SEP] ▁your ▁person a : ▁I ▁listen ▁to ▁classic ▁rock . [SEP] ▁Hey ▁how ▁are ▁you ▁today ? [SEP] ▁Great ! ▁Just ▁go ▁off ▁work ▁at ▁the ▁smooth ie ▁shop . ▁You ? [SEP] ▁I ▁have ▁been ▁eating ▁t ac os ▁and ▁getting ▁ready ▁to ▁move ▁to ▁school . [SEP] ▁Are ▁you ▁going ▁to ▁college ? ▁I ▁go ▁to ▁a ▁local ▁one . [SEP] ▁Yes , ▁I ▁am ▁going ▁to ▁university ▁of ▁m ich igan . ▁What ▁year ▁are ▁you ? [SEP] ▁First ▁y r ! ▁Do ▁you ▁have ▁any ▁hob bies ? [SEP] ▁I ▁love ▁doing ▁anything ▁out do ors . ▁Especially ▁in ▁summer . ▁You ? [SEP] ▁I ▁love ▁watching ▁college ▁basketball ▁and ▁ro cking ▁out ▁to ▁classic ▁rock . [SEP] ▁Fun . ▁Have ▁you ▁decided ▁on ▁your ▁major ▁for ▁school ?	▁Not ▁yet . ▁Have ▁you ▁decided ?
▁your ▁person a : ▁I ▁watch ▁basketball . [SEP] ▁your ▁person a : ▁I ▁go ▁to ▁a ▁local ▁college . [SEP] ▁your ▁person a : ▁I ▁work ▁at ▁a ▁smooth ie ▁shop . [SEP] ▁your ▁person a : ▁I ▁listen ▁to ▁classic ▁rock . [SEP] ▁Hey ▁how ▁are ▁you ▁today ? [SEP] ▁Great ! ▁Just ▁go ▁off ▁work ▁at ▁the ▁smooth ie ▁shop . ▁You ? [SEP] ▁I ▁have ▁been ▁eating ▁t ac os ▁and ▁getting ▁ready ▁to ▁move ▁to ▁school . [SEP] ▁Are ▁you ▁going ▁to ▁college ? ▁I ▁go ▁to ▁a ▁local ▁one . [SEP] ▁Yes , ▁I ▁am ▁going ▁to ▁university ▁of ▁m ich igan . ▁What ▁year ▁are ▁you ? [SEP] ▁First ▁y r ! ▁Do ▁you ▁have ▁any ▁hob bies ? [SEP] ▁I ▁love ▁doing ▁anything ▁out do ors . ▁Especially ▁in ▁summer . ▁You ? [SEP] ▁I ▁love ▁watching ▁college ▁basketball ▁and ▁ro cking ▁out ▁to ▁classic ▁rock . [SEP] ▁Fun . ▁Have ▁you ▁decided ▁on ▁your ▁major ▁for ▁school ? [SEP] ▁Not ▁yet . ▁Have ▁you ▁decided ? [SEP] ▁Pre ▁med . ▁I ' d ▁love ▁to ▁be ▁a ▁doctor	▁That ▁is ▁so ▁nice ! ▁I ▁wish ▁you ▁luck .
▁your ▁person a : ▁I ▁go ▁to ▁at ▁least ▁10 ▁concert s ▁a ▁year . [SEP] ▁your ▁person a : ▁I ▁work ▁in ▁retail . [SEP] ▁your ▁person a : ▁Mad onna ▁is ▁my ▁all ▁time ▁favorite . [SEP] ▁your ▁person a : ▁L ady ▁g aga ▁is ▁my ▁current ▁favorite ▁sing er . [SEP] ▁Hey , ▁what ▁are ▁you ▁up ▁to ?	▁Hello , ▁I ▁am ▁listening ▁to ▁lady ▁g aga , ▁do ▁you ▁like ▁her ?
